pair_id,family,control,registered_class,joint_generation,history_irreducibility,intervention_sensitivity,pair_specificity,bilateral_feedback,gauge_relative_error,declared_class2
P1017,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1017,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.2187691080558083,0.0,0.0,1.7669302312364054e-16,False
P1017,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.11151223867348962,0.0,0.0,0.0,False
P1017,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.19589124411671022,0.0,0.2092535185660398,1.2445080443994076e-16,False
P1018,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1018,0,historyless,0,0.1279298943149911,0.0,0.20086247277136554,0.0,0.1587714769390242,0.0,False
P1018,0,common_memory,0,0.0,0.0,0.19807695811302684,0.0,0.0,0.0,False
P1018,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1018,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1018,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.20671545762626933,0.0,0.0,1.7669302312364054e-16,False
P1018,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.09737226796559453,0.0,0.0,0.0,False
P1018,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.18650574640786266,0.0,0.21587325773598562,1.7669302312364054e-16,False
P1019,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1019,0,historyless,0,0.1279298943149911,0.0,0.20197204179796902,0.0,0.133596054031931,0.0,False
P1019,0,common_memory,0,0.0,0.0,0.21494176818781555,0.0,0.0,2.50218757348456e-16,False
P1019,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1019,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1019,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21292283805420234,0.0,0.0,0.0,False
P1019,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.11047269736359856,0.0,0.0,1.7669302312364054e-16,False
P1019,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.2079186632819841,0.0,0.22554839698316387,1.7669302312364054e-16,False
P1020,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1020,0,historyless,0,0.1279298943149911,0.0,0.19792678541270342,0.0,0.15103217641265268,0.0,False
P1020,0,common_memory,0,0.0,0.0,0.2036253671947614,0.0,0.0,0.0,False
P1020,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1020,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P1020,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21290985143438945,0.0,0.0,1.7669302312364054e-16,False
P1020,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10240861296866285,0.0,0.0,1.3551387335029207e-16,False
P1020,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.19858457479767755,0.0,0.21032720304383531,0.0,False
P1021,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1021,0,historyless,0,0.1279298943149911,0.0,0.19576324636594286,0.0,0.1296326486951577,2.4588095804633345e-16,False
P1021,0,common_memory,0,0.0,0.0,0.21335684574734587,0.0,0.0,0.0,False
P1021,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1021,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1021,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21788160877955415,0.0,0.0,2.5760310430761907e-16,False
P1021,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1093384728138767,0.0,0.0,2.5276140748403684e-16,False
P1021,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.2031092166571578,0.0,0.2164984290861138,0.0,False
P1022,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1022,0,historyless,0,0.1279298943149911,0.0,0.20417675876170294,0.0,0.15558608493810014,0.0,False
P1022,0,common_memory,0,0.0,0.0,0.2020308120231941,0.0,0.0,1.3837425591097864e-16,False
P1022,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1022,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P1022,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.20360654001249967,0.0,0.0,2.6011858243066394e-16,False
P1022,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1093931164156291,0.0,0.0,1.7669302312364054e-16,False
P1022,0,unrelated_c,1,0.1485802444691394,0.15708359687867818,0.2018456873266044,0.0,0.2080361817098435,1.3341705941488939e-16,False
P1023,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P1023,0,historyless,0,0.1279298943149911,0.0,0.17715664089875877,0.0,0.12795000530796188,2.169251618929146e-16,False
P1023,0,common_memory,0,0.0,0.0,0.20825033432832596,0.0,0.0,0.0,False
