training_seed,architecture,heldout_both_correct,task_competent,transition,component_norm,next_component_norm,transported_component_norm,transport_fraction_of_next,transport_alignment_with_next,random_transport_median,transport_selectivity_over_random,transport_percentile,matched_own_history_transport,transport_selectivity_over_own_history,erase_cross_entropy_increase,random_action_loss_median,action_loss_selectivity_over_random,action_loss_percentile,matched_own_history_action_loss,action_loss_selectivity_over_own_history,erase_probability_response,random_probability_response_median,probability_response_selectivity_over_random,probability_response_percentile,exchange_cross_entropy_increase,erase_bilateral_fraction,exchange_bilateral_fraction,random_bilateral_median,reentry_state_reconstruction_error
2019,central_shared,1.0,True,4_to_5,0.3831897545147249,0.4875484367283019,0.49220893836303725,1.0095590535906744,0.9685166378299316,0.3009652494513396,0.19124368891169763,1.0,0.3290657681141521,0.16314317024888514,4.009092305741059,0.4575699722557559,3.551522333485303,1.0,0.9226773377027302,3.086414968038329,0.4041608990964752,0.05310891980023365,0.35105197929624155,1.0,9.315872610874836,1.0,0.999755859375,0.999755859375,2.220446049250313e-16
2019,central_shared,1.0,True,5_to_6,0.4875484367283019,0.5949938069410339,0.594587551132084,0.999317210020994,0.9834715774267692,0.3429716984196329,0.25161585271245107,1.0,0.3808178941054857,0.21376965702659823,3.730983618769351,0.4579217039629171,3.273061914806434,1.0,0.678663135874803,3.0523204828945483,0.4442088813689828,0.05810053361103655,0.3861083477579462,1.0,9.73095095792094,1.0,0.99951171875,0.999755859375,2.220446049250313e-16
2019,central_shared,1.0,True,6_to_7,0.5949938069410339,0.6548602512986332,0.6586286221750035,1.0057544657335626,0.9778933078586547,0.3887118810022069,0.2699167411727966,1.0,0.41487705932513386,0.24375156284986965,3.5282140611557566,0.40066965023108303,3.1275444109246737,1.0,0.7847076361672224,2.743506424988534,0.4530708430486583,0.05743079841185683,0.39564004463680147,1.0,9.619702207889883,1.0,0.999755859375,1.0,2.220446049250313e-16
2019,directional_relay,1.0,True,4_to_5,0.25846103746675586,0.43354046433240057,0.35450686360044315,0.8177019050490257,0.8491169326670309,0.20736395281953093,0.1471429107809122,1.0,0.23952274013545943,0.11498412346498371,0.20604203574263824,0.0842183691461055,0.12182366659653274,1.0,0.43331666352244225,-0.227274627779804,0.06458810638394757,0.013095136544897223,0.05149296983905035,1.0,2.193602920640108,1.0,1.0,1.0,2.220446049250313e-16
2019,directional_relay,1.0,True,5_to_6,0.43354046433240057,0.5987541453192936,0.5541151573809717,0.9254468828528651,0.9464248471286453,0.2794450676936777,0.274670089687294,1.0,0.3136543442358871,0.2404608131450846,1.498556272520639,0.11428845145565056,1.3842678210649884,1.0,0.7220858062486827,0.7764704662719563,0.26353998257492345,0.019419236451115637,0.2441207461238078,1.0,5.570481410264892,1.0,1.0,1.0,2.220446049250313e-16
2019,directional_relay,1.0,True,6_to_7,0.5987541453192936,0.7184389762957459,0.7067443691549837,0.9837221983681074,0.9671637802220655,0.37083945608193364,0.3359049130730501,1.0,0.4354671225978195,0.27127724655716423,2.695408889634796,0.14204178577795631,2.5533671038568397,1.0,0.5916950175460132,2.103713872088783,0.39789562310823895,0.027224224819033804,0.37067139828920515,1.0,8.329546294950843,1.0,1.0,1.0,2.220446049250313e-16
2019,four_channel_crossbar,1.0,True,4_to_5,0.43031792796134194,0.6051590685228905,0.5599824240774921,0.9253474882964766,0.975294144233216,0.30651031715538235,0.25347210692210975,1.0,0.3571517197031535,0.2028307043743386,2.077772531022239,0.6019602441042471,1.475812286917992,1.0,2.4259778454914347,-0.34820531446919567,0.17230295203628354,0.04523090198340554,0.127072050052878,1.0,6.652308802818279,1.0,0.983154296875,0.962646484375,2.220446049250313e-16
2019,four_channel_crossbar,1.0,True,5_to_6,0.6051590685228905,0.7604316147291907,0.7389429674572691,0.9717415125098733,0.9796825345151227,0.3731643916381132,0.36577857581915585,1.0,0.43077441775851705,0.308168549698752,3.2109319878810068,0.7419065261346812,2.4690254617463254,1.0,2.2687332277707153,0.9421987601102915,0.2945357380821246,0.06413753584207355,0.23039820224005103,1.0,8.643722752242105,1.0,0.988525390625,0.9776611328125,2.220446049250313e-16
2019,four_channel_crossbar,1.0,True,6_to_7,0.7604316147291907,0.8431237493142907,0.8308077544088903,0.9853924232173309,0.9793141374434038,0.4408939677478788,0.3899137866610115,1.0,0.504973486664682,0.3258342677442083,4.031776634257552,0.5838583649145792,3.447918269342973,1.0,1.8402642744459128,2.1915123598116395,0.40511656458640416,0.06434416473191054,0.3407723998544936,1.0,10.365568359201255,1.0,0.99609375,0.991943359375,2.220446049250313e-16
2020,independent,0.10986328125,False,4_to_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2020,independent,0.10986328125,False,5_to_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2020,independent,0.10986328125,False,6_to_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2020,distributed,0.999755859375,True,4_to_5,0.28183435513873434,0.4320851442667818,0.33136606192449425,0.7668999185028664,0.7962224373712122,0.25148898424573257,0.07987707767876168,1.0,0.3163690036497355,0.014997058274758723,0.26639737233909155,0.1805694623490966,0.08582790998999495,1.0,2.015989626468441,-1.7495922541293494,0.05120907637422125,0.024131185127390486,0.027077891246830764,1.0,1.6276221092489835,1.0,1.0,1.0,2.498001805406602e-16
2020,distributed,0.999755859375,True,5_to_6,0.4320851442667818,0.5904283091313892,0.48841376425594785,0.8272194213967815,0.813718547773386,0.33825728164629487,0.15015648260965297,1.0,0.44178203078675105,0.0466317334691968,1.0335940665693375,0.21873011760038202,0.8148639489689555,1.0,2.0575143499462576,-1.02392028337692,0.16987898782322383,0.032841166341419675,0.13703782148180416,1.0,2.9223563621893707,1.0,0.99951171875,1.0,2.636779683484747e-16
2020,distributed,0.999755859375,True,6_to_7,0.5904283091313892,0.6930126179993086,0.6082139089460536,0.8776375684210997,0.8145499136670319,0.40824279282607995,0.1999711161199737,1.0,0.5467152656411022,0.06149864330495147,2.677454992962914,0.24014305988399748,2.4373119330789166,1.0,1.1647386026284363,1.5127163903344778,0.2571203923271988,0.03887545847576833,0.21824493385143046,1.0,4.767619017819012,1.0,1.0,1.0,2.498001805406602e-16
2020,central_shared,1.0,True,4_to_5,0.295962251646647,0.45172195518592057,0.40806550195624613,0.9033554762426674,0.907674689536622,0.24622797436592647,0.16183752759031966,1.0,0.33249848187650954,0.07556702007973659,2.1886642947588375,0.18960093580585652,1.999063358952981,1.0,2.2393536943484773,-0.050689399589639805,0.19086988068921884,0.021571910022098267,0.16929797066712057,1.0,4.13210680383993,1.0,0.99853515625,0.999267578125,2.498001805406602e-16
2020,central_shared,1.0,True,5_to_6,0.45172195518592057,0.6176820660230266,0.5743783380369087,0.9298931758454139,0.9093742277632169,0.32567360630742637,0.24870473172948238,1.0,0.44553224257545687,0.12884609546145187,3.086672629465586,0.14175816797030144,2.9449144614952845,1.0,1.360114941187841,1.726557688277745,0.2932741139600263,0.021033235758164244,0.27224087820186205,1.0,5.818808711064782,1.0,0.999267578125,0.99951171875,2.220446049250313e-16
2020,central_shared,1.0,True,6_to_7,0.6176820660230266,0.7717575708267468,0.7559484202711938,0.979515392976816,0.9383251695721995,0.37328043500648034,0.38266798526471346,1.0,0.45036100274628993,0.30558741752490387,4.264181641531433,0.168786540417805,4.0953951011136285,1.0,0.9021057678248504,3.3620758737065826,0.3563322012036026,0.02691665451059081,0.32941554669301176,1.0,7.141813693973744,1.0,1.0,0.999755859375,2.2898349882893854e-16
2020,directional_relay,1.0,True,4_to_5,0.38821661604446894,0.5420216955329455,0.519223638395498,0.9579388476045572,0.9570176389861198,0.27056362316418275,0.24866001523131526,1.0,0.31297448905427,0.206249149341228,2.7056727511016234,0.3392734716379089,2.3663992794637148,1.0,0.8559296391120951,1.8497431119895285,0.29176069053428805,0.0331949005270179,0.25856579000727015,1.0,7.847264400574796,1.0,0.999755859375,0.999267578125,2.220446049250313e-16
2020,directional_relay,1.0,True,5_to_6,0.5420216955329455,0.6601555628602124,0.6551653127680568,0.9924407967259494,0.9759410988059569,0.3488452546253194,0.3063200581427374,1.0,0.3729154106058984,0.2822499021621584,3.680616987264461,0.35150816783510525,3.3291088194293557,1.0,0.3831950770677185,3.2974219101967424,0.4479729697350461,0.04082380641614296,0.4071491633189031,1.0,9.671171160119581,1.0,1.0,0.999755859375,2.220446049250313e-16
2020,directional_relay,1.0,True,6_to_7,0.6601555628602124,0.7380918278726203,0.7491934284765194,1.0150409477312556,0.9779583061092417,0.38258926839152535,0.366604160084994,1.0,0.41345119778472916,0.3357422306917902,3.5708547475789207,0.25187089592718215,3.3189838516517387,1.0,0.19216658543536105,3.37868816214356,0.45871423048131305,0.03676288660594595,0.4219513438753671,1.0,9.895335041489867,1.0,1.0,0.999755859375,2.220446049250313e-16
2020,four_channel_crossbar,1.0,True,4_to_5,0.210504047152533,0.36345927805124867,0.26855035024403334,0.7388732836424307,0.8445724407384457,0.1803934070428475,0.08815694320118583,1.0,0.22384394028081073,0.044706409963222615,0.0032914302354171863,0.050123310987723727,-0.04683188075230654,0.0,0.9235346874302903,-0.9202432571948731,0.0017062201902850033,0.008345255952418256,-0.006639035762133253,0.0,0.586251225421785,1.0,0.99853515625,0.999755859375,2.220446049250313e-16
2020,four_channel_crossbar,1.0,True,5_to_6,0.36345927805124867,0.5964950607859567,0.49867455804083805,0.836007857942314,0.9110554736185501,0.263047912818635,0.23562664522220306,1.0,0.34464317789125076,0.15403138014958728,0.46805272612145166,0.10639557562472972,0.3616571504967219,1.0,1.027845623613547,-0.5597928974920953,0.08141016225082105,0.01863872308730799,0.06277143916351306,1.0,2.891719692087903,1.0,1.0,1.0,2.220446049250313e-16
