pair_id,family,control,registered_class,joint_generation,history_irreducibility,intervention_sensitivity,pair_specificity,bilateral_feedback,gauge_relative_error,declared_class2
P2030,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18440170316058951,0.0,0.15489035367915036,1.7919499153009596e-16,False
P2031,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2031,0,historyless,0,0.1279298943149911,0.0,0.17715664089875877,0.16488659784889798,0.12795000530796188,2.444904253282265e-16,False
P2031,0,common_memory,0,0.0,0.0,0.20825033432832596,0.21681267792260894,0.0,0.0,False
P2031,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2031,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2031,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.22044868530084863,0.0,0.0,0.0,False
P2031,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10247194666862806,0.10992520282551466,0.0,0.0,False
P2031,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.1924887984817787,0.0,0.13729535488354183,1.3668575487316224e-16,False
P2032,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2032,0,historyless,0,0.1279298943149911,0.0,0.19402352305545473,0.17250980757855505,0.15072104490993182,0.0,False
P2032,0,common_memory,0,0.0,0.0,0.20358622517763034,0.22063515245020404,0.0,1.3487298610431119e-16,False
P2032,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2032,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2032,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21771241653762333,0.0,0.0,0.0,False
P2032,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10524003702665523,0.11443300670396418,0.0,1.7669302312364054e-16,False
P2032,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.17733968489475155,0.0,0.14607872593150167,0.0,False
P2033,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2033,0,historyless,0,0.1279298943149911,0.0,0.19590606510770558,0.19385138734963736,0.1435357480767082,2.5991506425919354e-16,False
P2033,0,common_memory,0,0.0,0.0,0.20680000597031428,0.2246806178147726,0.0,0.0,False
P2033,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2033,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2033,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.19998675551311404,0.0,0.0,0.0,False
P2033,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10849200445303184,0.117573386345877,0.0,1.7669302312364054e-16,False
P2033,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.19078193078794592,0.0,0.13085225784104473,0.0,False
P2034,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2034,0,historyless,0,0.1279298943149911,0.0,0.20329510137801854,0.1906191619645602,0.1479688650025695,0.0,False
P2034,0,common_memory,0,0.0,0.0,0.20228669373890099,0.21900997225657343,0.0,0.0,False
P2034,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2034,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2034,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21864515976384596,0.0,0.0,2.553266111710647e-16,False
P2034,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10839064547588342,0.1052318998598313,0.0,0.0,False
P2034,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.17878416544039366,0.0,0.16061128440325198,1.728121141596881e-16,False
P2035,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2035,0,historyless,0,0.1279298943149911,0.0,0.19062334900150912,0.16717835805520992,0.14199666124217603,0.0,False
P2035,0,common_memory,0,0.0,0.0,0.20587280114379558,0.22362557152894796,0.0,0.0,False
P2035,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2035,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2035,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.22798680564387702,0.0,0.0,1.7669302312364054e-16,False
P2035,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10154836558056664,0.11445490082405999,0.0,0.0,False
P2035,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18572577153488246,0.0,0.16133872102306915,1.4225474663805377e-16,False
P2036,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2036,0,historyless,0,0.1279298943149911,0.0,0.18912466441955014,0.17997122953915323,0.17537827689003116,1.5826119464631709e-16,False
P2036,0,common_memory,0,0.0,0.0,0.2041592981466659,0.21821896714371475,0.0,1.2798206319296489e-16,False
P2036,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2036,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2036,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21772469515295664,0.0,0.0,2.470580159175378e-16,False
P2036,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.09458183842628348,0.10471079165166357,0.0,1.3010602431688793e-16,False
P2036,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.1909040599218245,0.0,0.1482856775053902,0.0,False
P2037,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2037,0,historyless,0,0.1279298943149911,0.0,0.19263720312183802,0.169736909850479,0.13498082567721753,2.097596352057556e-16,False
P2037,0,common_memory,0,0.0,0.0,0.2081738606012417,0.2099337686808012,0.0,0.0,False
P2037,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2037,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2037,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21226706042541227,0.0,0.0,1.3677339946536338e-16,False
P2037,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1056534617580475,0.10566629072116249,0.0,1.7669302312364054e-16,False
P2037,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.195422843471482,0.0,0.15241905130087816,0.0,False
P2038,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2038,0,historyless,0,0.1279298943149911,0.0,0.19169256591884754,0.17774903745675874,0.12137742913358839,0.0,False
P2038,0,common_memory,0,0.0,0.0,0.20334048900109808,0.22050880930522254,0.0,1.3301788873503188e-16,False
P2038,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2038,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2038,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21370335885333944,0.0,0.0,0.0,False
P2038,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1210670445287436,0.10466711627737228,0.0,1.7669302312364054e-16,False
P2038,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.19684250403052528,0.0,0.14257391518375764,1.8729047881515002e-16,False
P2039,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2039,0,historyless,0,0.1279298943149911,0.0,0.19432033197197462,0.1800385125031059,0.1510270876245382,0.0,False
P2039,0,common_memory,0,0.0,0.0,0.21879305486545483,0.2133167503127648,0.0,0.0,False
P2039,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2039,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2039,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21579586962506542,0.0,0.0,1.304073451487672e-16,False
P2039,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10060530873709002,0.10814217943347929,0.0,0.0,False
P2039,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18736229420325273,0.0,0.16045149080990997,0.0,False
P2040,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2040,0,historyless,0,0.1279298943149911,0.0,0.19626825939350506,0.1835263868454074,0.13899733374665676,2.657374890515373e-16,False
P2040,0,common_memory,0,0.0,0.0,0.2054980498589664,0.22257694143955586,0.0,0.0,False
P2040,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2040,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2040,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.20684076653338485,0.0,0.0,1.394227361698245e-16,False
P2040,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10418406659989114,0.10646474078968529,0.0,0.0,False
P2040,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.20166867025542512,0.0,0.14868627409615612,0.0,False
P2041,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2041,0,historyless,0,0.1279298943149911,0.0,0.17624936910696412,0.16888563727951467,0.1437269227514545,1.931132670503657e-16,False
P2041,0,common_memory,0,0.0,0.0,0.20885962744136677,0.23175624807609735,0.0,0.0,False
P2041,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2041,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2041,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.2187691080558083,0.0,0.0,0.0,False
P2041,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.11151223867348962,0.10614951561797238,0.0,1.7669302312364054e-16,False
P2041,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18706600047705452,0.0,0.15425201814651046,0.0,False
P2042,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2042,0,historyless,0,0.1279298943149911,0.0,0.20086247277136554,0.15958948432548206,0.1587714769390242,0.0,False
P2042,0,common_memory,0,0.0,0.0,0.19807695811302684,0.21357869216885728,0.0,1.362556968236194e-16,False
P2042,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2042,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2042,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.20671545762626933,0.0,0.0,0.0,False
P2042,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.09737226796559453,0.11105732281542964,0.0,1.7669302312364054e-16,False
P2042,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.2037168470780404,0.0,0.16688433748498838,1.455560550918239e-16,False
P2043,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2043,0,historyless,0,0.1279298943149911,0.0,0.20197204179796902,0.1784547443845425,0.133596054031931,1.3672822884474023e-16,False
P2043,0,common_memory,0,0.0,0.0,0.21494176818781555,0.2131606939722761,0.0,2.50218757348456e-16,False
P2043,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2043,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2043,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21292283805420234,0.0,0.0,0.0,False
P2043,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.11047269736359856,0.10565699706763254,0.0,0.0,False
P2043,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.19010809405799023,0.0,0.1511952424326479,0.0,False
P2044,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2044,0,historyless,0,0.1279298943149911,0.0,0.19792678541270342,0.1691857548362955,0.15103217641265268,0.0,False
P2044,0,common_memory,0,0.0,0.0,0.2036253671947614,0.2169844259122518,0.0,0.0,False
P2044,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2044,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2044,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21290985143438945,0.0,0.0,1.7669302312364054e-16,False
P2044,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10240861296866285,0.10689250955517664,0.0,2.5270274971329234e-16,False
P2044,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.17732066790473228,0.0,0.12664570566900937,0.0,False
P2045,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2045,0,historyless,0,0.1279298943149911,0.0,0.19576324636594286,0.17611741439788187,0.1296326486951577,2.141094538683579e-16,False
P2045,0,common_memory,0,0.0,0.0,0.21335684574734587,0.23056804580409454,0.0,0.0,False
P2045,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2045,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2045,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21788160877955415,0.0,0.0,1.7669302312364054e-16,False
P2045,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1093384728138767,0.10719364053291662,0.0,0.0,False
P2045,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.1776852907634907,0.0,0.13037206762062992,2.6851801294062875e-16,False
P2046,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2046,0,historyless,0,0.1279298943149911,0.0,0.20417675876170294,0.18842440644624933,0.15558608493810014,0.0,False
P2046,0,common_memory,0,0.0,0.0,0.2020308120231941,0.21339419577151789,0.0,1.3837425591097864e-16,False
P2046,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2046,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2046,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.20360654001249967,0.0,0.0,0.0,False
P2046,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1093931164156291,0.1128301913774178,0.0,0.0,False
P2046,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18440170316058951,0.0,0.15489035367915036,1.7919499153009596e-16,False
P2047,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2047,0,historyless,0,0.1279298943149911,0.0,0.17715664089875877,0.16488659784889798,0.12795000530796188,1.3994616766152892e-16,False
P2047,0,common_memory,0,0.0,0.0,0.20825033432832596,0.21681267792260894,0.0,0.0,False
P2047,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2047,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2047,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.22044868530084863,0.0,0.0,1.7669302312364054e-16,False
P2047,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10247194666862806,0.10992520282551466,0.0,0.0,False
P2047,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.1924887984817787,0.0,0.13729535488354183,0.0,False
P2048,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2048,0,historyless,0,0.1279298943149911,0.0,0.19402352305545473,0.17250980757855505,0.15072104490993182,0.0,False
P2048,0,common_memory,0,0.0,0.0,0.20358622517763034,0.22063515245020404,0.0,1.3487298610431119e-16,False
P2048,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2048,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2048,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21771241653762333,0.0,0.0,0.0,False
P2048,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10524003702665523,0.11443300670396418,0.0,0.0,False
P2048,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.17733968489475155,0.0,0.14607872593150167,0.0,False
P2049,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2049,0,historyless,0,0.1279298943149911,0.0,0.19590606510770558,0.19385138734963736,0.1435357480767082,2.3632326617751706e-16,False
P2049,0,common_memory,0,0.0,0.0,0.20680000597031428,0.2246806178147726,0.0,1.3239188920744717e-16,False
P2049,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2049,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2049,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.19998675551311404,0.0,0.0,0.0,False
P2049,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10849200445303184,0.117573386345877,0.0,0.0,False
P2049,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.19078193078794592,0.0,0.13085225784104473,1.5855216988419873e-16,False
P2050,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2050,0,historyless,0,0.1279298943149911,0.0,0.20329510137801854,0.1906191619645602,0.1479688650025695,0.0,False
P2050,0,common_memory,0,0.0,0.0,0.20228669373890099,0.21900997225657343,0.0,1.397680387206787e-16,False
P2050,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2050,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2050,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21864515976384596,0.0,0.0,2.553266111710647e-16,False
P2050,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10839064547588342,0.1052318998598313,0.0,1.7669302312364054e-16,False
P2050,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.17878416544039366,0.0,0.16061128440325198,1.728121141596881e-16,False
P2051,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2051,0,historyless,0,0.1279298943149911,0.0,0.19062334900150912,0.16717835805520992,0.14199666124217603,0.0,False
P2051,0,common_memory,0,0.0,0.0,0.20587280114379558,0.22362557152894796,0.0,1.368803683519651e-16,False
P2051,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2051,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2051,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.22798680564387702,0.0,0.0,2.375149750875885e-16,False
P2051,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10154836558056664,0.11445490082405999,0.0,0.0,False
P2051,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18572577153488246,0.0,0.16133872102306915,0.0,False
P2052,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2052,0,historyless,0,0.1279298943149911,0.0,0.18912466441955014,0.17997122953915323,0.17537827689003116,0.0,False
P2052,0,common_memory,0,0.0,0.0,0.2041592981466659,0.21821896714371475,0.0,2.541076284396783e-16,False
P2052,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2052,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2052,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21772469515295664,0.0,0.0,1.7669302312364054e-16,False
P2052,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.09458183842628348,0.10471079165166357,0.0,0.0,False
P2052,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.1909040599218245,0.0,0.1482856775053902,0.0,False
P2053,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2053,0,historyless,0,0.1279298943149911,0.0,0.19263720312183802,0.169736909850479,0.13498082567721753,2.097596352057556e-16,False
P2053,0,common_memory,0,0.0,0.0,0.2081738606012417,0.2099337686808012,0.0,0.0,False
P2053,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2053,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2053,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21226706042541227,0.0,0.0,0.0,False
P2053,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1056534617580475,0.10566629072116249,0.0,0.0,False
P2053,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.195422843471482,0.0,0.15241905130087816,0.0,False
P2054,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2054,0,historyless,0,0.1279298943149911,0.0,0.19169256591884754,0.17774903745675874,0.12137742913358839,2.5793799012084587e-16,False
P2054,0,common_memory,0,0.0,0.0,0.20334048900109808,0.22050880930522254,0.0,1.3301788873503188e-16,False
P2054,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2054,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2054,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21370335885333944,0.0,0.0,1.7669302312364054e-16,False
P2054,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1210670445287436,0.10466711627737228,0.0,0.0,False
P2054,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.19684250403052528,0.0,0.14257391518375764,0.0,False
P2055,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2055,0,historyless,0,0.1279298943149911,0.0,0.19432033197197462,0.1800385125031059,0.1510270876245382,1.837787912896184e-16,False
P2055,0,common_memory,0,0.0,0.0,0.21879305486545483,0.2133167503127648,0.0,0.0,False
P2055,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2055,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2055,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21579586962506542,0.0,0.0,0.0,False
P2055,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10060530873709002,0.10814217943347929,0.0,1.7669302312364054e-16,False
P2055,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18736229420325273,0.0,0.16045149080990997,0.0,False
P2056,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2056,0,historyless,0,0.1279298943149911,0.0,0.19626825939350506,0.1835263868454074,0.13899733374665676,0.0,False
P2056,0,common_memory,0,0.0,0.0,0.2054980498589664,0.22257694143955586,0.0,0.0,False
P2056,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2056,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2056,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.20684076653338485,0.0,0.0,0.0,False
P2056,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10418406659989114,0.10646474078968529,0.0,0.0,False
P2056,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.20166867025542512,0.0,0.14868627409615612,0.0,False
P2057,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2057,0,historyless,0,0.1279298943149911,0.0,0.17624936910696412,0.16888563727951467,0.1437269227514545,1.931132670503657e-16,False
P2057,0,common_memory,0,0.0,0.0,0.20885962744136677,0.23175624807609735,0.0,0.0,False
P2057,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2057,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2057,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.2187691080558083,0.0,0.0,1.296314835789448e-16,False
P2057,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.11151223867348962,0.10614951561797238,0.0,1.2445080443994076e-16,False
P2057,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.18706600047705452,0.0,0.15425201814651046,1.79936547664915e-16,False
P2058,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2058,0,historyless,0,0.1279298943149911,0.0,0.20086247277136554,0.15958948432548206,0.1587714769390242,2.340511560131289e-16,False
P2058,0,common_memory,0,0.0,0.0,0.19807695811302684,0.21357869216885728,0.0,1.362556968236194e-16,False
P2058,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2058,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2058,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.20671545762626933,0.0,0.0,1.7669302312364054e-16,False
P2058,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.09737226796559453,0.11105732281542964,0.0,0.0,False
P2058,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.2037168470780404,0.0,0.16688433748498838,0.0,False
P2059,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2059,0,historyless,0,0.1279298943149911,0.0,0.20197204179796902,0.1784547443845425,0.133596054031931,2.07757450747722e-16,False
P2059,0,common_memory,0,0.0,0.0,0.21494176818781555,0.2131606939722761,0.0,2.50218757348456e-16,False
P2059,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2059,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2059,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21292283805420234,0.0,0.0,0.0,False
P2059,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.11047269736359856,0.10565699706763254,0.0,1.7669302312364054e-16,False
P2059,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.19010809405799023,0.0,0.1511952424326479,0.0,False
P2060,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2060,0,historyless,0,0.1279298943149911,0.0,0.19792678541270342,0.1691857548362955,0.15103217641265268,0.0,False
P2060,0,common_memory,0,0.0,0.0,0.2036253671947614,0.2169844259122518,0.0,0.0,False
P2060,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2060,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,1.7669302312364054e-16,False
P2060,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21290985143438945,0.0,0.0,0.0,False
P2060,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.10240861296866285,0.10689250955517664,0.0,0.0,False
P2060,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.17732066790473228,0.0,0.12664570566900937,0.0,False
P2061,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2061,0,historyless,0,0.1279298943149911,0.0,0.19576324636594286,0.17611741439788187,0.1296326486951577,1.9754542755192663e-16,False
P2061,0,common_memory,0,0.0,0.0,0.21335684574734587,0.23056804580409454,0.0,0.0,False
P2061,0,history_only,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2061,0,individual_memory,1,0.1485802444691394,0.15708359687867818,0.0,0.0,0.0,0.0,False
P2061,0,compressed_summary,1,0.1485802444691394,0.15708359687867818,0.21788160877955415,0.0,0.0,2.5760310430761907e-16,False
P2061,0,unilateral_return,1,0.1485802444691394,0.15708359687867818,0.1093384728138767,0.10719364053291662,0.0,0.0,False
P2061,0,unrelated_c,1,0.21191325465013633,0.14819533695048545,0.1776852907634907,0.0,0.13037206762062992,0.0,False
P2062,0,no_c,0,0.0,0.0,0.0,0.0,0.0,0.0,False
P2062,0,historyless,0,0.1279298943149911,0.0,0.20417675876170294,0.18842440644624933,0.15558608493810014,0.0,False
