pair_id,family,K_AB_history_distance,carrier_history_distance,z_C_history_distance,action_history_distance,A_return_distance,B_return_distance,self_erased_action_distance,self_erasure_carrier_preservation,carrier_reset_action_distance,native_archive_reset_action_distance,order_erased_action_distance,current_only_action_distance,direct_carrier_action_distance,no_feedback_A_distance,no_feedback_B_distance,unilateral_A_A_effect,unilateral_A_B_effect,unilateral_B_A_effect,unilateral_B_B_effect,completed_C_exchange_A_effect,completed_C_exchange_B_effect,selective_reset_A_effect,selective_reset_B_effect,gate_bilateral_feedback_removal,gate_carrier_reset,gate_completed_C_exchange,gate_current_input_only,gate_direct_carrier_output,gate_native_archive_reset,gate_order_erasure,gate_selective_C_reset,gate_self_reentry_erasure,gate_unilateral_return_A,gate_unilateral_return_B,all_registered_controls_pass,generic_K_AB_history_distance,generic_carrier_history_distance,generic_z_C_history_distance,generic_action_history_distance,generic_A_return_distance,generic_B_return_distance,generic_self_erased_action_distance,generic_self_erasure_carrier_preservation,generic_carrier_reset_action_distance,generic_native_archive_reset_action_distance,generic_order_erased_action_distance,generic_current_only_action_distance,generic_direct_carrier_action_distance,generic_no_feedback_A_distance,generic_no_feedback_B_distance,generic_unilateral_A_A_effect,generic_unilateral_A_B_effect,generic_unilateral_B_A_effect,generic_unilateral_B_B_effect,generic_completed_C_exchange_A_effect,generic_completed_C_exchange_B_effect,generic_selective_reset_A_effect,generic_selective_reset_B_effect,generic_gate_bilateral_feedback_removal,generic_gate_carrier_reset,generic_gate_completed_C_exchange,generic_gate_current_input_only,generic_gate_direct_carrier_output,generic_gate_native_archive_reset,generic_gate_order_erasure,generic_gate_selective_C_reset,generic_gate_self_reentry_erasure,generic_gate_unilateral_return_A,generic_gate_unilateral_return_B,generic_all_registered_controls_pass
P2055,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.21520880735796438,0.2065521369447281,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.19754036175358655,0.0,0.0,0.23293784993488345,0.20046155516119785,0.24484751904307336,0.17802980952513475,0.17606577076877183,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.12073370493406396,0.21781073111861968,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.18736088186865196,0.0,0.0,0.230054797378837,0.20872261065256795,0.22298336631118565,0.19132014924680502,0.20710556833027333,True,True,True,True,True,True,True,True,True,True,True,True
P2056,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.18835069610338948,0.20827285821589256,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.19603232157933514,0.0,0.0,0.2429906124271691,0.21875456703774787,0.2478273972896781,0.16091249316748885,0.20852708708658807,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.14401573210194293,0.23717513392041015,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.20660073564827458,0.0,0.0,0.23500911234299748,0.20991830999576927,0.2333136300937723,0.20226736229066705,0.23295047985837602,True,True,True,True,True,True,True,True,True,True,True,True
P2057,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.19703890336701466,0.1873271216762826,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.18709888329246482,0.0,0.0,0.2236918879916607,0.22514086108481549,0.2551639257258382,0.18152190834246207,0.20971439063534517,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.1292713658980593,0.2177934696309274,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.20660497130623087,0.0,0.0,0.22445549704813286,0.21254408648438886,0.23241692423440602,0.18865581449587726,0.22593884388201413,True,True,True,True,True,True,True,True,True,True,True,True
P2058,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.189553357268413,0.2066285602691601,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.2017172873736911,0.0,0.0,0.22902814812118122,0.2080200025815672,0.2218436481199041,0.1864215822630292,0.21385145124993532,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.11705737116176357,0.22656703157847552,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.21401495152588157,0.0,0.0,0.22445046397728383,0.19168812777726732,0.22642861272139517,0.2021025397852243,0.2113918477571772,True,True,True,True,True,True,True,True,True,True,True,True
P2059,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.211345790577515,0.20853033999127052,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.18985368253546925,0.0,0.0,0.22190759578495628,0.18018801422337172,0.23615829314686895,0.17927823663048978,0.22349641512570198,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.14400740710052318,0.22324626094966865,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.22327459583687254,0.0,0.0,0.23562866717708386,0.21502908671028637,0.22382780876204517,0.21229244283872525,0.20595271188273553,True,True,True,True,True,True,True,True,True,True,True,True
P2060,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.17864818512001004,0.20064244309663673,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.200361498289831,0.0,0.0,0.22052711025297245,0.22568196114191247,0.24636898454823616,0.17211567867924085,0.2328488473608024,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.15696510754099688,0.2298306189967808,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.2115913766241839,0.0,0.0,0.23704322893944535,0.1879513602242156,0.2278040481991232,0.19416523676196495,0.2141056892610103,True,True,True,True,True,True,True,True,True,True,True,True
P2061,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.15680868118494878,0.20579339725318552,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.19003635693021212,0.0,0.0,0.21903192437064511,0.22764999088238283,0.2426710534465325,0.20067274273600685,0.20484534815195737,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.13739954010960603,0.22887545408591192,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.209056714471203,0.0,0.0,0.22186117225162025,0.2218935683936535,0.23049155835196722,0.1933021582975838,0.2086357996529557,True,True,True,True,True,True,True,True,True,True,True,True
P2062,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.19736880733775938,0.21118132803469902,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.19157608829082082,0.0,0.0,0.22044946178602287,0.22946522219064122,0.24753046425906505,0.20225699808446934,0.19828050423090465,True,True,True,True,True,True,True,True,True,True,True,True,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.1584110694916755,0.23957606690878844,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.222597227876652,0.0,0.0,0.20774897590204877,0.20976361815534686,0.2351543581182438,0.20955624953526103,0.2184371303267057,True,True,True,True,True,True,True,True,True,True,True,True
P2063,0,0.1635009149902916,0.09506368257695154,0.10261464689020157,0.1016642102804916,0.19701509865970046,0.19990030404079834,0.0,0.0,0.0,0.0,0.0,0.08312624587322774,0.15409374575215548,0.0,0.0,0.20607193692025833,0.0,0.0,0.23156236891939475,0.0,0.0,0.1898619565144295,0.19590697013136246,True,True,False,True,True,True,True,True,True,True,True,False,0.1635009149902916,0.07955501540785126,0.07489289467271845,0.0744994243333147,0.13813171549431333,0.22951368888956433,0.0,0.0,0.0,0.0,0.0,0.08173771936968796,0.13886201253127028,0.0,0.0,0.19866389903464962,0.0,0.0,0.2256117891635167,0.0,0.0,0.20474878842295796,0.23768873096091533,True,True,False,True,True,True,True,True,True,True,True,False
P2064,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22416247050696317,0.21973497026017647,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20743467264860316,0.0,0.0,0.20446744360529256,0.23800029899503794,0.23661728056657014,0.1892572223401276,0.22074143597019913,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19673292476673176,0.2163087274276575,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21431315498581097,0.0,0.0,0.23449009482064118,0.20852786353959188,0.239610947472041,0.1980817884649655,0.23566452403019952,True,True,True,True,True,True,True,True,True,True,True,True
P2065,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20573813191220666,0.2305282654518823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20298573417563642,0.0,0.0,0.21376240854624282,0.20381658072401482,0.24343564580198884,0.1947649898526601,0.238554854791458,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19033160423592346,0.2497558754734547,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21321230635962743,0.0,0.0,0.23327889611776295,0.2018065910991886,0.23371183511865157,0.21120536333968748,0.2292419067195811,True,True,True,True,True,True,True,True,True,True,True,True
P2066,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21294306129872134,0.22394359523794505,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20198960234617816,0.0,0.0,0.21847519501248505,0.23446432222455138,0.23100358009946684,0.2187880075472865,0.24599701363909166,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.20979100603251924,0.22561803879598497,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.20579462803188345,0.0,0.0,0.24063198062820518,0.20503812218089118,0.22351427146397854,0.17836540159981495,0.21836198797203402,True,True,True,True,True,True,True,True,True,True,True,True
P2067,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2248071163091766,0.20208189626100145,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2175049618971198,0.0,0.0,0.2091285314016399,0.20824693476292935,0.22398243553047215,0.20280310614405403,0.2260489755184125,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19128991114452856,0.23047527213638966,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21046506415346963,0.0,0.0,0.23614080490995787,0.19963268419135485,0.23290464598362862,0.21003525718887983,0.2377941904843394,True,True,True,True,True,True,True,True,True,True,True,True
P2068,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20564090917929292,0.21705170224498152,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20709993815868977,0.0,0.0,0.21213598751952864,0.2170255529841052,0.23980632807703503,0.18864410405842638,0.2207365722911063,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.2010927335582184,0.22683022571241715,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.19193932055060375,0.0,0.0,0.21544265236877358,0.19813345712786287,0.23980251636300173,0.1876695294078609,0.23440924493685494,True,True,True,True,True,True,True,True,True,True,True,True
P2069,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2182868033258757,0.20011629535849845,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20416486492914548,0.0,0.0,0.2010717296458201,0.2251445076315345,0.2371416675199005,0.20081135093826827,0.2257741359442534,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.18999349170776447,0.23746262574914623,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21357026628153755,0.0,0.0,0.20785392380331147,0.19252992312049302,0.2248450984453957,0.2030812099511624,0.22650410697153786,True,True,True,True,True,True,True,True,True,True,True,True
P2070,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2291336016693122,0.22417379718750702,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21223118534412852,0.0,0.0,0.2207773944863453,0.24329109355440903,0.24852126273998587,0.20861147736014077,0.22382781293362347,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19256986462189338,0.24284008880683836,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.2128830672471288,0.0,0.0,0.22218363154816276,0.20917327142424944,0.23554659124647043,0.21630941795126463,0.2160386273753587,True,True,True,True,True,True,True,True,True,True,True,True
P2071,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2320044328829714,0.21599488360272412,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21048274651473053,0.0,0.0,0.21222770352480744,0.20046155516119785,0.24484751904307336,0.2019283333368865,0.22461053380925533,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.1927212431238138,0.23155245528347676,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21205047759083928,0.0,0.0,0.2321921661038322,0.20872261065256795,0.22298336631118565,0.20740283392673212,0.24075965371314476,True,True,True,True,True,True,True,True,True,True,True,True
P2072,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22644022076670636,0.20870569116231802,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.17858863204822045,0.0,0.0,0.2100350479183126,0.21875456703774787,0.2478273972896781,0.2013161983613901,0.234370743697127,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.22684060666575712,0.22589773390031864,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21309792492786167,0.0,0.0,0.2363210727058738,0.20991830999576927,0.2333136300937723,0.20334317414044506,0.22082728420410194,True,True,True,True,True,True,True,True,True,True,True,True
P2073,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20563345868740435,0.1975130915034028,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19483262493126163,0.0,0.0,0.20505281579911053,0.22514086108481549,0.2551639257258382,0.1941941056731547,0.23293021562071473,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.21261320524917704,0.23627585437600726,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.20819090620216726,0.0,0.0,0.22451258198832602,0.21254408648438886,0.23241692423440602,0.19268800146158574,0.2258220429531203,True,True,True,True,True,True,True,True,True,True,True,True
P2074,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2125281647203851,0.21102190446600233,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19372516271605023,0.0,0.0,0.19738609504268306,0.2080200025815672,0.2218436481199041,0.1998606284659231,0.24275141581523335,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.2093849416601689,0.2348750105731521,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.2199793338115865,0.0,0.0,0.22886478496498336,0.19168812777726732,0.22642861272139517,0.21762573411296915,0.22688102460191287,True,True,True,True,True,True,True,True,True,True,True,True
P2075,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22698631808314304,0.21712684395673734,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20716177607866526,0.0,0.0,0.20604873625730347,0.18018801422337172,0.23615829314686895,0.18873603268128183,0.22637518142476834,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.21543068275605987,0.2094699816958713,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.19574868069293608,0.0,0.0,0.22925876488916702,0.21502908671028637,0.22382780876204517,0.19229193969509922,0.21212679119191627,True,True,True,True,True,True,True,True,True,True,True,True
P2076,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22614708407664436,0.21773122817202287,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.19668677867556708,0.0,0.0,0.19400716614550315,0.22568196114191247,0.24636898454823616,0.21605456023495673,0.23466943058912998,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.20942871263185306,0.23722880816457642,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.2088848906700566,0.0,0.0,0.23591872764200905,0.1879513602242156,0.2278040481991232,0.20719147761233508,0.21620980798338288,True,True,True,True,True,True,True,True,True,True,True,True
P2077,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20878376323000258,0.21199702941203333,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21172829191708303,0.0,0.0,0.21489398202225557,0.22764999088238283,0.2426710534465325,0.21449385581708574,0.22099222329585205,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.22026904987005702,0.22454192601629333,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.2108525474241944,0.0,0.0,0.2339004943924828,0.2218935683936535,0.23049155835196722,0.20150784451438117,0.2362900748247702,True,True,True,True,True,True,True,True,True,True,True,True
P2078,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22143164382369168,0.21488363442662872,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21437077365668916,0.0,0.0,0.20665056696508038,0.22946522219064122,0.24753046425906505,0.2139922958582658,0.24115814726582238,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.18646526653085438,0.22129362646468778,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.20892551152625527,0.0,0.0,0.23252352420492897,0.20976361815534686,0.2351543581182438,0.21183681511067037,0.23038183844892546,True,True,True,True,True,True,True,True,True,True,True,True
P2079,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21916255788332742,0.22129321976025823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2081782123344633,0.0,0.0,0.20298155799439957,0.20979950542385933,0.24925504426053055,0.19474864556319246,0.24471644311798096,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.21711528060231716,0.22021656168391818,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.20003411018474054,0.0,0.0,0.2251121411077521,0.2011403181208737,0.2268023794548913,0.2021969515976586,0.22370439251472254,True,True,True,True,True,True,True,True,True,True,True,True
P2080,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22416247050696317,0.21973497026017647,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20743467264860316,0.0,0.0,0.20446744360529256,0.23800029899503794,0.23661728056657014,0.1892572223401276,0.22074143597019913,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19673292476673176,0.2163087274276575,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21431315498581097,0.0,0.0,0.23449009482064118,0.20852786353959188,0.239610947472041,0.1980817884649655,0.23566452403019952,True,True,True,True,True,True,True,True,True,True,True,True
P2081,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20573813191220666,0.2305282654518823,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20298573417563642,0.0,0.0,0.21376240854624282,0.20381658072401482,0.24343564580198884,0.1947649898526601,0.238554854791458,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19033160423592346,0.2497558754734547,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21321230635962743,0.0,0.0,0.23327889611776295,0.2018065910991886,0.23371183511865157,0.21120536333968748,0.2292419067195811,True,True,True,True,True,True,True,True,True,True,True,True
P2082,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.21294306129872134,0.22394359523794505,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20198960234617816,0.0,0.0,0.21847519501248505,0.23446432222455138,0.23100358009946684,0.2187880075472865,0.24599701363909166,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.20979100603251924,0.22561803879598497,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.20579462803188345,0.0,0.0,0.24063198062820518,0.20503812218089118,0.22351427146397854,0.17836540159981495,0.21836198797203402,True,True,True,True,True,True,True,True,True,True,True,True
P2083,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2248071163091766,0.20208189626100145,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.2175049618971198,0.0,0.0,0.2091285314016399,0.20824693476292935,0.22398243553047215,0.20280310614405403,0.2260489755184125,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19128991114452856,0.23047527213638966,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21046506415346963,0.0,0.0,0.23614080490995787,0.19963268419135485,0.23290464598362862,0.21003525718887983,0.2377941904843394,True,True,True,True,True,True,True,True,True,True,True,True
P2084,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.20564090917929292,0.21705170224498152,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20709993815868977,0.0,0.0,0.21213598751952864,0.2170255529841052,0.23980632807703503,0.18864410405842638,0.2207365722911063,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.2010927335582184,0.22683022571241715,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.19193932055060375,0.0,0.0,0.21544265236877358,0.19813345712786287,0.23980251636300173,0.1876695294078609,0.23440924493685494,True,True,True,True,True,True,True,True,True,True,True,True
P2085,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2182868033258757,0.20011629535849845,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.20416486492914548,0.0,0.0,0.2010717296458201,0.2251445076315345,0.2371416675199005,0.20081135093826827,0.2257741359442534,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.18999349170776447,0.23746262574914623,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21357026628153755,0.0,0.0,0.20785392380331147,0.19252992312049302,0.2248450984453957,0.2030812099511624,0.22650410697153786,True,True,True,True,True,True,True,True,True,True,True,True
P2086,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2291336016693122,0.22417379718750702,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21223118534412852,0.0,0.0,0.2207773944863453,0.24329109355440903,0.24852126273998587,0.20861147736014077,0.22382781293362347,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.19256986462189338,0.24284008880683836,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.2128830672471288,0.0,0.0,0.22218363154816276,0.20917327142424944,0.23554659124647043,0.21630941795126463,0.2160386273753587,True,True,True,True,True,True,True,True,True,True,True,True
P2087,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.2320044328829714,0.21599488360272412,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.21048274651473053,0.0,0.0,0.21222770352480744,0.20046155516119785,0.24484751904307336,0.2019283333368865,0.22461053380925533,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.1927212431238138,0.23155245528347676,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21205047759083928,0.0,0.0,0.2321921661038322,0.20872261065256795,0.22298336631118565,0.20740283392673212,0.24075965371314476,True,True,True,True,True,True,True,True,True,True,True,True
P2088,1,0.14945329199077478,0.09866053121853187,0.1033326577037577,0.1019742992972143,0.22644022076670636,0.20870569116231802,0.0,0.0,0.0,0.0,0.0,0.06766818855959737,0.14525094425894372,0.0,0.0,0.17858863204822045,0.0,0.0,0.2100350479183126,0.21875456703774787,0.2478273972896781,0.2013161983613901,0.234370743697127,True,True,True,True,True,True,True,True,True,True,True,True,0.14945329199077478,0.07624208802664353,0.08523155544227252,0.08415711647162656,0.22684060666575712,0.22589773390031864,0.0,0.0,0.0,0.0,0.0,0.08023187081696195,0.15465301275356325,0.0,0.0,0.21309792492786167,0.0,0.0,0.2363210727058738,0.20991830999576927,0.2333136300937723,0.20334317414044506,0.22082728420410194,True,True,True,True,True,True,True,True,True,True,True,True
